gene_id,gene_name,mean_promoter_ncpg,samples_with_data
ENSSSCG00000053457,ENSSSCG00000053457,23.34090909090909,42
ENSSSCG00000053458,ENSSSCG00000053458,13.909090909090908,42
ENSSSCG00000053459,ENSSSCG00000053459,30.227272727272727,43
ENSSSCG00000053460,ENSSSCG00000053460,33.29545454545455,41
ENSSSCG00000053461,ENSSSCG00000053461,51.31818181818182,44
ENSSSCG00000053462,ENSSSCG00000053462,10.204545454545455,42
ENSSSCG00000053463,ENSSSCG00000053463,15.863636363636363,43
ENSSSCG00000053464,U6,9.295454545454545,44
ENSSSCG00000053465,ENSSSCG00000053465,55.22727272727273,44
ENSSSCG00000053466,CIRBP,284.45454545454544,44
ENSSSCG00000053468,ENSSSCG00000053468,15.318181818181818,39
ENSSSCG00000053469,ENSSSCG00000053469,7.454545454545454,42
ENSSSCG00000053470,ENSSSCG00000053470,3.5,30
ENSSSCG00000053471,ENSSSCG00000053471,31.181818181818183,42
ENSSSCG00000053472,ENSSSCG00000053472,39.75,44
ENSSSCG00000053473,ENSSSCG00000053473,202.9318181818182,44
ENSSSCG00000053474,ENSSSCG00000053474,17.227272727272727,41
ENSSSCG00000053475,ENSSSCG00000053475,2.1136363636363638,27
ENSSSCG00000053476,ENSSSCG00000053476,3.227272727272727,39
ENSSSCG00000053477,ENSSSCG00000053477,12.704545454545455,41
ENSSSCG00000053478,ENSSSCG00000053478,5.113636363636363,33
ENSSSCG00000053480,ENSSSCG00000053480,195.1590909090909,44
ENSSSCG00000053481,ENSSSCG00000053481,33.61363636363637,44
ENSSSCG00000053482,ENSSSCG00000053482,122.0,44
ENSSSCG00000053483,ENSSSCG00000053483,21.227272727272727,44
ENSSSCG00000053484,ENSSSCG00000053484,16.59090909090909,42
ENSSSCG00000053485,ENSSSCG00000053485,10.386363636363637,37
ENSSSCG00000053486,ENSSSCG00000053486,32.29545454545455,42
ENSSSCG00000053487,ENSSSCG00000053487,14.431818181818182,42
ENSSSCG00000053488,ENSSSCG00000053488,4.431818181818182,38
ENSSSCG00000053489,ENSSSCG00000053489,18.318181818181817,42
ENSSSCG00000053490,ENSSSCG00000053490,38.15909090909091,44
ENSSSCG00000053491,ENSSSCG00000053491,5.386363636363637,42
ENSSSCG00000053492,ENSSSCG00000053492,7.136363636363637,42
ENSSSCG00000053493,ENSSSCG00000053493,13.409090909090908,38
ENSSSCG00000053494,U2,81.45454545454545,44
ENSSSCG00000053495,ENSSSCG00000053495,2.522727272727273,31
ENSSSCG00000053496,ENSSSCG00000053496,15.477272727272727,41
ENSSSCG00000053497,ENSSSCG00000053497,83.04545454545455,44
ENSSSCG00000053498,ENSSSCG00000053498,8.886363636363637,42
ENSSSCG00000053499,ENSSSCG00000053499,88.8409090909091,44
ENSSSCG00000053500,ENSSSCG00000053500,11.863636363636363,42
ENSSSCG00000053501,ENSSSCG00000053501,41.72727272727273,44
ENSSSCG00000053502,ENSSSCG00000053502,7.636363636363637,39
ENSSSCG00000053503,ENSSSCG00000053503,33.59090909090909,43
ENSSSCG00000053504,ENSSSCG00000053504,11.318181818181818,42
ENSSSCG00000053505,ENSSSCG00000053505,10.795454545454545,41
ENSSSCG00000053506,ENSSSCG00000053506,0.8863636363636364,23
ENSSSCG00000053507,ENSSSCG00000053507,20.431818181818183,42
ENSSSCG00000053508,ENSSSCG00000053508,2.022727272727273,28
ENSSSCG00000053509,ENSSSCG00000053509,379.3636363636364,44
ENSSSCG00000053510,ENSSSCG00000053510,39.97727272727273,42
ENSSSCG00000053511,ENSSSCG00000053511,9.795454545454545,37
ENSSSCG00000053512,ENSSSCG00000053512,9.840909090909092,39
ENSSSCG00000053513,ENSSSCG00000053513,66.63636363636364,43
ENSSSCG00000053514,ENSSSCG00000053514,42.36363636363637,42
ENSSSCG00000053515,ENSSSCG00000053515,6.886363636363637,38
ENSSSCG00000053516,ENSSSCG00000053516,9.636363636363637,44
ENSSSCG00000053517,SALL4,191.4318181818182,44
ENSSSCG00000053519,ENSSSCG00000053519,13.386363636363637,42
ENSSSCG00000053520,RGS21,28.522727272727273,44
ENSSSCG00000053521,ENSSSCG00000053521,44.29545454545455,44
ENSSSCG00000053522,ATP6V1G1,28.5,42
ENSSSCG00000053523,ENSSSCG00000053523,5.409090909090909,40
ENSSSCG00000053524,ENSSSCG00000053524,63.04545454545455,44
ENSSSCG00000053525,ENSSSCG00000053525,17.34090909090909,42
ENSSSCG00000053526,ENSSSCG00000053526,98.86363636363636,44
ENSSSCG00000053527,ENSSSCG00000053527,3.0454545454545454,32
ENSSSCG00000053528,ENSSSCG00000053528,1.2954545454545454,26
ENSSSCG00000053529,ENSSSCG00000053529,54.54545454545455,44
ENSSSCG00000053530,ENSSSCG00000053530,67.97727272727273,44
ENSSSCG00000053531,ENSSSCG00000053531,2.9318181818181817,35
ENSSSCG00000053532,ENSSSCG00000053532,11.863636363636363,42
ENSSSCG00000053534,ENSSSCG00000053534,37.72727272727273,43
ENSSSCG00000053535,ENSSSCG00000053535,1.5227272727272727,32
ENSSSCG00000053536,ENSSSCG00000053536,0.8181818181818182,26
ENSSSCG00000053537,ENSSSCG00000053537,22.431818181818183,43
ENSSSCG00000053538,ENSSSCG00000053538,17.772727272727273,43
ENSSSCG00000053539,U6,7.931818181818182,44
ENSSSCG00000053540,ENSSSCG00000053540,22.25,42
ENSSSCG00000053541,ENSSSCG00000053541,20.454545454545453,42
ENSSSCG00000053542,5S_rRNA,258.8636363636364,44
ENSSSCG00000053543,ENSSSCG00000053543,15.204545454545455,44
ENSSSCG00000053544,U6,23.727272727272727,43
ENSSSCG00000053545,ENSSSCG00000053545,87.13636363636364,44
ENSSSCG00000053546,ENSSSCG00000053546,13.431818181818182,43
ENSSSCG00000053547,UTS2B,11.704545454545455,42
ENSSSCG00000053548,ENSSSCG00000053548,9.068181818181818,43
ENSSSCG00000053549,ENSSSCG00000053549,48.25,44
ENSSSCG00000053550,ENSSSCG00000053550,19.59090909090909,41
ENSSSCG00000053551,ENSSSCG00000053551,3.1818181818181817,30
ENSSSCG00000053552,ENSSSCG00000053552,81.36363636363636,44
ENSSSCG00000053553,ENSSSCG00000053553,11.227272727272727,44
ENSSSCG00000053554,ENSSSCG00000053554,6.7272727272727275,40
ENSSSCG00000053555,ENSSSCG00000053555,79.06818181818181,44
ENSSSCG00000053556,ENSSSCG00000053556,17.204545454545453,39
ENSSSCG00000053557,ENSSSCG00000053557,7.386363636363637,41
ENSSSCG00000053558,ENSSSCG00000053558,2.977272727272727,33
ENSSSCG00000053559,ENSSSCG00000053559,16.75,42
ENSSSCG00000053560,ENSSSCG00000053560,31.522727272727273,44
ENSSSCG00000053561,ENSSSCG00000053561,4.068181818181818,35
ENSSSCG00000053562,ENSSSCG00000053562,1.0454545454545454,23
ENSSSCG00000053563,ENSSSCG00000053563,2.1136363636363638,35
ENSSSCG00000053564,STATH,1.2272727272727273,24
ENSSSCG00000053565,ENSSSCG00000053565,100.93181818181819,44
ENSSSCG00000053566,ENSSSCG00000053566,2.8863636363636362,38
ENSSSCG00000053567,ENSSSCG00000053567,13.704545454545455,41
ENSSSCG00000053568,ENSSSCG00000053568,8.840909090909092,42
ENSSSCG00000053570,ENSSSCG00000053570,146.8409090909091,44
ENSSSCG00000053571,ENSSSCG00000053571,17.113636363636363,42
ENSSSCG00000053572,ADAM29,26.568181818181817,44
ENSSSCG00000053573,ENSSSCG00000053573,66.52272727272727,43
ENSSSCG00000053574,ENSSSCG00000053574,2.8181818181818183,31
ENSSSCG00000053575,ENSSSCG00000053575,8.340909090909092,34
ENSSSCG00000053576,ENSSSCG00000053576,11.568181818181818,43
ENSSSCG00000053577,ENSSSCG00000053577,3.477272727272727,36
ENSSSCG00000053578,ENSSSCG00000053578,77.72727272727273,44
ENSSSCG00000053579,ENSSSCG00000053579,22.84090909090909,42
ENSSSCG00000053580,ENSSSCG00000053580,9.840909090909092,41
ENSSSCG00000053581,ENSSSCG00000053581,21.318181818181817,42
ENSSSCG00000053582,ENSSSCG00000053582,8.227272727272727,39
ENSSSCG00000053583,ENSSSCG00000053583,251.70454545454547,44
ENSSSCG00000053584,ENSSSCG00000053584,237.77272727272728,44
ENSSSCG00000053585,ENSSSCG00000053585,6.386363636363637,37
ENSSSCG00000053586,ENSSSCG00000053586,19.84090909090909,40
ENSSSCG00000053587,ENSSSCG00000053587,6.795454545454546,41
ENSSSCG00000053588,ENSSSCG00000053588,10.681818181818182,43
ENSSSCG00000053589,ENSSSCG00000053589,42.70454545454545,44
ENSSSCG00000053590,ENSSSCG00000053590,1.4545454545454546,32
ENSSSCG00000053591,ENSSSCG00000053591,13.659090909090908,40
ENSSSCG00000053592,ENSSSCG00000053592,16.545454545454547,44
ENSSSCG00000053593,ENSSSCG00000053593,49.20454545454545,44
ENSSSCG00000053594,U6,6.136363636363637,37
ENSSSCG00000053595,ENSSSCG00000053595,14.568181818181818,41
ENSSSCG00000053596,ENSSSCG00000053596,7.886363636363637,35
ENSSSCG00000053597,ENSSSCG00000053597,21.454545454545453,42
ENSSSCG00000053598,ENSSSCG00000053598,1.8409090909090908,31
ENSSSCG00000053599,ENSSSCG00000053599,0.7272727272727273,22
ENSSSCG00000053600,ENSSSCG00000053600,9.340909090909092,43
ENSSSCG00000053601,ENSSSCG00000053601,29.40909090909091,43
ENSSSCG00000053603,ENSSSCG00000053603,109.77272727272727,44
ENSSSCG00000053604,ENSSSCG00000053604,9.045454545454545,35
ENSSSCG00000053605,ENSSSCG00000053605,45.90909090909091,43
ENSSSCG00000053606,ENSSSCG00000053606,22.568181818181817,43
ENSSSCG00000053607,ENSSSCG00000053607,22.75,43
ENSSSCG00000053608,ENSSSCG00000053608,37.34090909090909,44
ENSSSCG00000053609,ENSSSCG00000053609,2.2954545454545454,29
ENSSSCG00000053610,ENSSSCG00000053610,11.818181818181818,41
ENSSSCG00000053611,ENSSSCG00000053611,38.90909090909091,41
ENSSSCG00000053612,ENSSSCG00000053612,1.7954545454545454,29
ENSSSCG00000053614,MYH7,24.318181818181817,43
ENSSSCG00000053615,ENSSSCG00000053615,3.3863636363636362,34
ENSSSCG00000053616,TTC32,50.06818181818182,44
ENSSSCG00000053617,U6,23.0,41
ENSSSCG00000053618,ENSSSCG00000053618,8.454545454545455,39
ENSSSCG00000053619,ENSSSCG00000053619,14.431818181818182,41
ENSSSCG00000053620,ENSSSCG00000053620,28.795454545454547,44
ENSSSCG00000053621,ENSSSCG00000053621,10.840909090909092,40
ENSSSCG00000053622,ENSSSCG00000053622,14.840909090909092,44
ENSSSCG00000053623,U6,2.272727272727273,35
ENSSSCG00000053624,ENSSSCG00000053624,100.43181818181819,44
ENSSSCG00000053625,ENSSSCG00000053625,3.840909090909091,34
ENSSSCG00000053626,ENSSSCG00000053626,7.295454545454546,41
ENSSSCG00000053627,ENSSSCG00000053627,7.431818181818182,41
ENSSSCG00000053628,ENSSSCG00000053628,44.06818181818182,43
ENSSSCG00000053629,ENSSSCG00000053629,6.9772727272727275,42
ENSSSCG00000053630,ENSSSCG00000053630,130.0681818181818,44
ENSSSCG00000053631,ENSSSCG00000053631,36.61363636363637,44
ENSSSCG00000053632,ENSSSCG00000053632,1.0909090909090908,24
ENSSSCG00000053633,ENSSSCG00000053633,22.272727272727273,44
ENSSSCG00000053634,OR51G1,28.863636363636363,42
ENSSSCG00000053635,ENSSSCG00000053635,17.295454545454547,42
ENSSSCG00000053636,ENSSSCG00000053636,6.818181818181818,34
ENSSSCG00000053637,ENSSSCG00000053637,3.2045454545454546,40
ENSSSCG00000053638,ENSSSCG00000053638,16.113636363636363,43
ENSSSCG00000053639,ENSSSCG00000053639,5.931818181818182,33
ENSSSCG00000053640,U6,66.93181818181819,44
ENSSSCG00000053641,ENSSSCG00000053641,3.409090909090909,34
ENSSSCG00000053642,ENSSSCG00000053642,192.4318181818182,44
ENSSSCG00000053643,ENSSSCG00000053643,11.795454545454545,43
ENSSSCG00000053644,ENSSSCG00000053644,19.522727272727273,40
ENSSSCG00000053645,ENSSSCG00000053645,48.06818181818182,44
ENSSSCG00000053646,ENSSSCG00000053646,40.5,43
ENSSSCG00000053647,ENSSSCG00000053647,55.47727272727273,43
ENSSSCG00000053648,ENSSSCG00000053648,9.295454545454545,41
ENSSSCG00000053649,ENSSSCG00000053649,22.25,43
ENSSSCG00000053650,5_8S_rRNA,392.15909090909093,44
ENSSSCG00000053651,ENSSSCG00000053651,1.0227272727272727,31
ENSSSCG00000053652,ASIP,5.318181818181818,44
ENSSSCG00000053653,ENSSSCG00000053653,34.75,42
ENSSSCG00000053654,ENSSSCG00000053654,3.6136363636363638,29
ENSSSCG00000053655,ENSSSCG00000053655,3.7045454545454546,35
ENSSSCG00000053656,ENSSSCG00000053656,10.909090909090908,43
ENSSSCG00000053657,ENSSSCG00000053657,18.568181818181817,44
ENSSSCG00000053658,NREP,132.9090909090909,44
ENSSSCG00000053660,ENSSSCG00000053660,28.545454545454547,44
ENSSSCG00000053661,ARL16,195.0,44
ENSSSCG00000053662,ENSSSCG00000053662,1.8409090909090908,31
ENSSSCG00000053663,ENSSSCG00000053663,17.34090909090909,40
ENSSSCG00000053664,ENSSSCG00000053664,32.06818181818182,43
ENSSSCG00000053665,ENSSSCG00000053665,77.31818181818181,44
ENSSSCG00000053666,ENSSSCG00000053666,16.568181818181817,36
ENSSSCG00000053667,ENSSSCG00000053667,44.43181818181818,44
ENSSSCG00000053668,ENSSSCG00000053668,41.86363636363637,44
ENSSSCG00000053669,ENSSSCG00000053669,1.8181818181818181,32
ENSSSCG00000053670,CYP19A1,6.840909090909091,41
ENSSSCG00000053671,ENSSSCG00000053671,31.863636363636363,44
ENSSSCG00000053672,ENSSSCG00000053672,3.840909090909091,36
ENSSSCG00000053673,ENSSSCG00000053673,18.613636363636363,44
ENSSSCG00000053675,ENSSSCG00000053675,4.75,43
ENSSSCG00000053676,ENSSSCG00000053676,17.545454545454547,44
ENSSSCG00000053677,MRGBP,149.54545454545453,44
ENSSSCG00000053678,ENSSSCG00000053678,6.068181818181818,41
ENSSSCG00000053679,ENSSSCG00000053679,9.522727272727273,40
ENSSSCG00000053680,ENSSSCG00000053680,17.59090909090909,43
ENSSSCG00000053681,ENSSSCG00000053681,3.272727272727273,35
ENSSSCG00000053682,ENSSSCG00000053682,5.136363636363637,42
ENSSSCG00000053683,ENSSSCG00000053683,10.204545454545455,41
ENSSSCG00000053684,ENSSSCG00000053684,99.36363636363636,43
ENSSSCG00000053685,ENSSSCG00000053685,22.34090909090909,40
ENSSSCG00000053686,ENSSSCG00000053686,20.09090909090909,42
ENSSSCG00000053687,ENSSSCG00000053687,73.22727272727273,44
ENSSSCG00000053688,ENSSSCG00000053688,18.227272727272727,40
ENSSSCG00000053689,ENSSSCG00000053689,5.5227272727272725,32
ENSSSCG00000053690,ENSSSCG00000053690,83.72727272727273,44
ENSSSCG00000053691,ENSSSCG00000053691,78.6590909090909,44
ENSSSCG00000053692,ENSSSCG00000053692,105.54545454545455,44
ENSSSCG00000053693,ENSSSCG00000053693,47.13636363636363,44
ENSSSCG00000053694,ENSSSCG00000053694,4.090909090909091,35
ENSSSCG00000053695,ENSSSCG00000053695,4.136363636363637,39
ENSSSCG00000053696,ENSSSCG00000053696,44.31818181818182,44
ENSSSCG00000053697,ENSSSCG00000053697,31.477272727272727,44
ENSSSCG00000053698,ENSSSCG00000053698,2.3181818181818183,32
ENSSSCG00000053699,ENSSSCG00000053699,2.3636363636363638,28
ENSSSCG00000053700,ENSSSCG00000053700,2.227272727272727,31
ENSSSCG00000053701,ENSSSCG00000053701,3.0681818181818183,35
ENSSSCG00000053702,FAM131A,51.09090909090909,43
ENSSSCG00000053703,ENSSSCG00000053703,25.545454545454547,44
ENSSSCG00000053704,ENSSSCG00000053704,152.45454545454547,44
ENSSSCG00000053705,ENSSSCG00000053705,8.090909090909092,42
ENSSSCG00000053706,OR4B1,5.818181818181818,35
ENSSSCG00000053707,ENSSSCG00000053707,6.090909090909091,41
ENSSSCG00000053708,ENSSSCG00000053708,39.09090909090909,43
ENSSSCG00000053709,ENSSSCG00000053709,60.70454545454545,44
ENSSSCG00000053710,ENSSSCG00000053710,4.886363636363637,38
ENSSSCG00000053712,ENSSSCG00000053712,10.681818181818182,40
ENSSSCG00000053713,ENSSSCG00000053713,13.295454545454545,41
ENSSSCG00000053714,ENSSSCG00000053714,95.11363636363636,44
ENSSSCG00000053715,ENSSSCG00000053715,25.772727272727273,44
ENSSSCG00000053716,ENSSSCG00000053716,12.909090909090908,41
ENSSSCG00000053717,ENSSSCG00000053717,8.227272727272727,42
ENSSSCG00000053718,ENSSSCG00000053718,27.59090909090909,44
ENSSSCG00000053719,ENSSSCG00000053719,7.454545454545454,35
ENSSSCG00000053720,ENSSSCG00000053720,4.636363636363637,37
ENSSSCG00000053721,ENSSSCG00000053721,123.88636363636364,44
ENSSSCG00000053722,ENSSSCG00000053722,7.659090909090909,38
ENSSSCG00000053723,ENSSSCG00000053723,5.909090909090909,39
ENSSSCG00000053724,NUDT9,23.613636363636363,44
ENSSSCG00000053725,ENSSSCG00000053725,21.681818181818183,42
ENSSSCG00000053726,ENSSSCG00000053726,113.61363636363636,44
ENSSSCG00000053727,ENSSSCG00000053727,7.681818181818182,41
ENSSSCG00000053728,ENSSSCG00000053728,34.40909090909091,44
ENSSSCG00000053729,ENSSSCG00000053729,6.4772727272727275,36
ENSSSCG00000053730,ENSSSCG00000053730,12.75,41
ENSSSCG00000053731,ENSSSCG00000053731,5.795454545454546,34
ENSSSCG00000053732,ENSSSCG00000053732,22.045454545454547,43
ENSSSCG00000053733,ENSSSCG00000053733,29.977272727272727,44
ENSSSCG00000053734,ENSSSCG00000053734,3.0454545454545454,35
ENSSSCG00000053735,COLGALT1,173.1590909090909,44
ENSSSCG00000053736,ENSSSCG00000053736,51.27272727272727,44
ENSSSCG00000053737,ENSSSCG00000053737,2.2954545454545454,30
ENSSSCG00000053738,ENSSSCG00000053738,12.454545454545455,41
ENSSSCG00000053739,ENSSSCG00000053739,38.15909090909091,43
ENSSSCG00000053740,ENSSSCG00000053740,18.931818181818183,40
ENSSSCG00000053741,OR6Y1,2.0454545454545454,31
ENSSSCG00000053742,ENSSSCG00000053742,1.9545454545454546,34
ENSSSCG00000053743,ENSSSCG00000053743,17.25,43
ENSSSCG00000053744,ENSSSCG00000053744,100.25,44
ENSSSCG00000053745,ENSSSCG00000053745,10.659090909090908,40
ENSSSCG00000053746,ENSSSCG00000053746,7.363636363636363,41
ENSSSCG00000053747,ENSSSCG00000053747,3.522727272727273,39
ENSSSCG00000053748,ENSSSCG00000053748,19.136363636363637,44
ENSSSCG00000053749,ENSSSCG00000053749,17.318181818181817,40
ENSSSCG00000053750,ENSSSCG00000053750,15.5,44
ENSSSCG00000053751,ENSSSCG00000053751,110.81818181818181,44
ENSSSCG00000053752,ENSSSCG00000053752,19.40909090909091,41
ENSSSCG00000053753,ENSSSCG00000053753,11.863636363636363,35
ENSSSCG00000053754,ENSSSCG00000053754,26.818181818181817,43
ENSSSCG00000053755,ENSSSCG00000053755,17.068181818181817,43
ENSSSCG00000053756,ENSSSCG00000053756,62.22727272727273,44
ENSSSCG00000053757,SPAG7,102.0,44
ENSSSCG00000053758,ENSSSCG00000053758,35.93181818181818,44
ENSSSCG00000053759,ENSSSCG00000053759,39.38636363636363,42
ENSSSCG00000053760,ENSSSCG00000053760,1.9090909090909092,34
ENSSSCG00000053761,ENSSSCG00000053761,5.409090909090909,38
ENSSSCG00000053762,ENSSSCG00000053762,115.8409090909091,44
ENSSSCG00000053763,AGBL3,86.20454545454545,44
ENSSSCG00000053764,ENSSSCG00000053764,15.795454545454545,44
ENSSSCG00000053765,ENSSSCG00000053765,1.8409090909090908,29
ENSSSCG00000053766,ENSSSCG00000053766,13.340909090909092,41
ENSSSCG00000053767,ENSSSCG00000053767,75.95454545454545,44
ENSSSCG00000053768,ARL11,111.45454545454545,44
ENSSSCG00000053769,ENSSSCG00000053769,6.704545454545454,42
ENSSSCG00000053770,U6,18.977272727272727,42
ENSSSCG00000053771,ENSSSCG00000053771,48.90909090909091,44
ENSSSCG00000053772,ENSSSCG00000053772,17.772727272727273,43
ENSSSCG00000053773,ENSSSCG00000053773,45.34090909090909,44
ENSSSCG00000053774,ENSSSCG00000053774,7.704545454545454,37
ENSSSCG00000053775,ENSSSCG00000053775,51.36363636363637,44
ENSSSCG00000053776,ENSSSCG00000053776,4.954545454545454,33
ENSSSCG00000053777,ENSSSCG00000053777,5.7727272727272725,43
ENSSSCG00000053778,ENSSSCG00000053778,7.4772727272727275,42
ENSSSCG00000053779,NBDY,16.59090909090909,43
ENSSSCG00000053780,ENSSSCG00000053780,8.522727272727273,44
ENSSSCG00000053781,ENSSSCG00000053781,7.136363636363637,38
ENSSSCG00000053782,ENSSSCG00000053782,15.477272727272727,44
ENSSSCG00000053783,ENSSSCG00000053783,29.59090909090909,43
ENSSSCG00000053785,ENSSSCG00000053785,6.181818181818182,40
ENSSSCG00000053786,SELENOT,35.5,44
ENSSSCG00000053787,ENSSSCG00000053787,21.09090909090909,44
ENSSSCG00000053788,ENSSSCG00000053788,17.568181818181817,43
ENSSSCG00000053789,ENSSSCG00000053789,7.590909090909091,41
ENSSSCG00000053790,ENSSSCG00000053790,45.36363636363637,43
ENSSSCG00000053791,ENSSSCG00000053791,41.04545454545455,43
ENSSSCG00000053792,ENSSSCG00000053792,19.295454545454547,44
ENSSSCG00000053793,ENSSSCG00000053793,49.77272727272727,44
ENSSSCG00000053794,ENSSSCG00000053794,7.863636363636363,39
ENSSSCG00000053795,ENSSSCG00000053795,17.90909090909091,43
ENSSSCG00000053796,ENSSSCG00000053796,28.65909090909091,42
ENSSSCG00000053797,ENSSSCG00000053797,13.409090909090908,43
ENSSSCG00000053798,ENSSSCG00000053798,11.636363636363637,39
ENSSSCG00000053799,ENSSSCG00000053799,33.09090909090909,42
ENSSSCG00000053800,ZNF354A,25.181818181818183,42
ENSSSCG00000053801,ENSSSCG00000053801,29.363636363636363,44
ENSSSCG00000053802,LY6L,66.93181818181819,43
ENSSSCG00000053803,ENSSSCG00000053803,2.840909090909091,24
ENSSSCG00000053804,ENSSSCG00000053804,113.81818181818181,44
ENSSSCG00000053805,ENSSSCG00000053805,28.5,44
ENSSSCG00000053806,ENSSSCG00000053806,1.5681818181818181,32
ENSSSCG00000053807,RPS26,53.72727272727273,43
ENSSSCG00000053808,ENSSSCG00000053808,4.318181818181818,36
ENSSSCG00000053809,ENSSSCG00000053809,18.863636363636363,43
ENSSSCG00000053810,ENSSSCG00000053810,23.704545454545453,43
ENSSSCG00000053811,ENSSSCG00000053811,2.6136363636363638,38
ENSSSCG00000053812,ENSSSCG00000053812,2.227272727272727,35
ENSSSCG00000053813,ENSSSCG00000053813,15.681818181818182,40
ENSSSCG00000053814,ENSSSCG00000053814,2.3636363636363638,35
ENSSSCG00000053815,ENSSSCG00000053815,28.09090909090909,43
ENSSSCG00000053816,ENSSSCG00000053816,19.59090909090909,42
ENSSSCG00000053817,ENSSSCG00000053817,5.659090909090909,36
ENSSSCG00000053818,ENSSSCG00000053818,32.52272727272727,43
ENSSSCG00000053819,ENSSSCG00000053819,46.63636363636363,44
ENSSSCG00000053820,ENSSSCG00000053820,31.25,43
ENSSSCG00000053821,ENSSSCG00000053821,5.5,38
ENSSSCG00000053822,ENSSSCG00000053822,3.7954545454545454,42
ENSSSCG00000053823,ENSSSCG00000053823,1.6363636363636365,34
ENSSSCG00000053824,ENSSSCG00000053824,7.590909090909091,42
ENSSSCG00000053825,ENSSSCG00000053825,2.5,29
ENSSSCG00000053827,ENSSSCG00000053827,1.75,28
ENSSSCG00000053828,ENSSSCG00000053828,11.5,41
ENSSSCG00000053829,ENSSSCG00000053829,14.818181818181818,41
ENSSSCG00000053830,ENSSSCG00000053830,108.31818181818181,44
ENSSSCG00000053831,ENSSSCG00000053831,18.477272727272727,44
ENSSSCG00000053832,S100A2,56.34090909090909,44
ENSSSCG00000053833,ENSSSCG00000053833,48.02272727272727,43
ENSSSCG00000053834,ENSSSCG00000053834,84.88636363636364,44
ENSSSCG00000053835,ENSSSCG00000053835,132.0,44
ENSSSCG00000053836,ENSSSCG00000053836,81.54545454545455,44
ENSSSCG00000053837,ENSSSCG00000053837,12.863636363636363,43
ENSSSCG00000053838,ENSSSCG00000053838,3.1136363636363638,32
ENSSSCG00000053839,ENSSSCG00000053839,3.2954545454545454,36
ENSSSCG00000053840,ENSSSCG00000053840,8.318181818181818,40
ENSSSCG00000053841,ENSSSCG00000053841,45.97727272727273,44
ENSSSCG00000053842,ENSSSCG00000053842,11.954545454545455,42
ENSSSCG00000053843,ENSSSCG00000053843,111.9090909090909,44
ENSSSCG00000053845,U6,29.431818181818183,40
ENSSSCG00000053846,LRRC3,149.8181818181818,44
ENSSSCG00000053847,ENSSSCG00000053847,16.136363636363637,42
ENSSSCG00000053848,ENSSSCG00000053848,12.227272727272727,41
ENSSSCG00000053849,ENSSSCG00000053849,6.818181818181818,38
ENSSSCG00000053850,ENSSSCG00000053850,23.818181818181817,40
ENSSSCG00000053851,ENSSSCG00000053851,7.0227272727272725,37
ENSSSCG00000053852,ENSSSCG00000053852,83.77272727272727,44
ENSSSCG00000053853,ENSSSCG00000053853,12.886363636363637,42
ENSSSCG00000053854,ENSSSCG00000053854,3.3636363636363638,36
ENSSSCG00000053855,ENSSSCG00000053855,7.363636363636363,30
ENSSSCG00000053856,ENSSSCG00000053856,1.4772727272727273,28
ENSSSCG00000053857,ENSSSCG00000053857,1.25,27
ENSSSCG00000053858,ENSSSCG00000053858,7.090909090909091,35
ENSSSCG00000053859,FBXO43,112.25,44
ENSSSCG00000053860,ENSSSCG00000053860,56.36363636363637,43
ENSSSCG00000053861,ENSSSCG00000053861,134.02272727272728,44
ENSSSCG00000053862,ENSSSCG00000053862,4.318181818181818,40
ENSSSCG00000053863,ENSSSCG00000053863,57.06818181818182,44
ENSSSCG00000053864,ENSSSCG00000053864,8.0,41
ENSSSCG00000053865,ENSSSCG00000053865,3.25,33
ENSSSCG00000053866,ENSSSCG00000053866,18.477272727272727,41
ENSSSCG00000053867,ENSSSCG00000053867,10.431818181818182,44
ENSSSCG00000053868,ENSSSCG00000053868,21.5,42
ENSSSCG00000053869,ENSSSCG00000053869,13.0,40
ENSSSCG00000053870,ENSSSCG00000053870,5.0227272727272725,37
ENSSSCG00000053871,ENSSSCG00000053871,12.659090909090908,42
ENSSSCG00000053872,ENSSSCG00000053872,15.318181818181818,40
ENSSSCG00000053873,ENSSSCG00000053873,41.86363636363637,42
ENSSSCG00000053874,ENSSSCG00000053874,53.5,44
ENSSSCG00000053875,ENSSSCG00000053875,35.34090909090909,44
ENSSSCG00000053876,ENSSSCG00000053876,7.795454545454546,43
ENSSSCG00000053877,ENSSSCG00000053877,3.9318181818181817,34
ENSSSCG00000053878,ENSSSCG00000053878,8.613636363636363,41
ENSSSCG00000053879,ENSSSCG00000053879,235.88636363636363,44
ENSSSCG00000053880,ENSSSCG00000053880,14.590909090909092,44
ENSSSCG00000053881,ENSSSCG00000053881,138.36363636363637,44
ENSSSCG00000053882,ENSSSCG00000053882,30.09090909090909,43
ENSSSCG00000053883,ENSSSCG00000053883,21.84090909090909,43
ENSSSCG00000053884,ENSSSCG00000053884,15.181818181818182,41
ENSSSCG00000053885,ENSSSCG00000053885,53.43181818181818,44
ENSSSCG00000053886,ENSSSCG00000053886,69.27272727272727,44
ENSSSCG00000053887,CAMK2N2,382.59090909090907,44
ENSSSCG00000053888,ENSSSCG00000053888,8.863636363636363,43
ENSSSCG00000053889,ENSSSCG00000053889,38.15909090909091,44
ENSSSCG00000053890,CENPB,130.97727272727272,44
ENSSSCG00000053891,SOCS2,233.36363636363637,44
